gene_id;gene_symbol;PC1;PC2;PC3;PC4
ENSG00000165138;ANKS6;1,13778035759048e-03;3,03137096893785e-03;-2,09029164755359e-03;4,39356577598264e-03
ENSG00000268746;ENSG00000268746;1,13673838970090e-03;6,36197966534217e-04;1,50837783220833e-03;-3,15510530123502e-04
ENSG00000276473;ENSG00000276473;1,13667891472735e-03;3,60008468442986e-05;1,56527689784202e-04;-2,68400242260992e-04
ENSG00000230397;SPTLC1P1;1,13627111125672e-03;3,52121319360891e-04;5,79254231349616e-03;6,05702951312450e-05
ENSG00000261265;ENSG00000261265;1,13593929343329e-03;2,68744143870653e-04;3,67034250683156e-03;9,42850805620475e-05
ENSG00000254272;ENSG00000254272;1,13344632574867e-03;7,24218525075968e-04;2,28789245601914e-03;-2,33476369634336e-03
ENSG00000163807;KIAA1143;1,13335853682542e-03;3,74936549220877e-03;6,29013888568771e-03;5,83188654631896e-04
ENSG00000280020;ENSG00000280020;1,13268170433128e-03;-1,70318024474334e-03;1,44262261263102e-04;7,00359888398867e-05
ENSG00000226676;LINC02679;1,13214459950446e-03;-4,02194211647075e-05;2,90485899117808e-03;7,48222666137033e-04
ENSG00000202058;RN7SKP80;1,12957138745270e-03;-4,63971689200819e-04;1,43867020926895e-02;2,63962238287223e-03
ENSG00000274183;H2AB1;1,12949257786944e-03;-2,15855908902229e-04;-4,56855059040932e-04;2,31846269084908e-04
ENSG00000240305;RPL6P26;1,12931056876334e-03;8,00286039877827e-04;6,38718436790736e-03;6,73367220884820e-04
ENSG00000166452;AKIP1;1,12923923093388e-03;3,81032248375277e-03;-5,21899654865632e-03;-9,18895885270946e-04
ENSG00000236510;ENSG00000236510;1,12864375648317e-03;-2,47571426250668e-04;6,96529167241246e-03;-6,63701197274923e-04
ENSG00000273321;ENSG00000273321;1,12853174413126e-03;-1,51431781556798e-03;7,07932897044973e-04;1,17669801721014e-03
ENSG00000155087;ODF1;1,12850319087020e-03;-1,33623961426031e-03;5,41755971834758e-04;7,86621565943086e-04
ENSG00000232872;CTAGE3P;1,12788562424834e-03;-3,95756935699715e-03;6,81154349966755e-03;6,34478852116880e-03
ENSG00000262316;ENSG00000262316;1,12783898024425e-03;-5,71224525470015e-04;3,31859630485190e-03;7,19507983133335e-04
ENSG00000215114;UBXN2B;1,12762880643325e-03;2,05338884978889e-03;6,26117869071703e-03;6,19042721769298e-04
ENSG00000259453;ENSG00000259453;1,12760195750913e-03;-1,60513638295519e-03;1,56586343880454e-02;8,64777865441454e-04
ENSG00000261433;ENSG00000261433;1,12729625774701e-03;-1,80967872466051e-03;4,76683391354733e-04;1,87753534792982e-03
ENSG00000279620;ENSG00000279620;1,12700048148743e-03;-7,24918432651483e-04;1,09745366221629e-02;1,90719910023362e-03
ENSG00000110218;PANX1;1,12695860655000e-03;5,00548800338169e-03;3,37960080990025e-03;-6,61890818015844e-03
ENSG00000127580;WDR24;1,12678990363955e-03;4,80834571660286e-04;-1,37952534835902e-02;2,79981840495468e-03
ENSG00000109189;USP46;1,12601515388029e-03;-2,37517828050739e-04;6,83556974661810e-03;1,62140455533564e-04
ENSG00000169020;ATP5ME;1,12498661971182e-03;-3,33945622396268e-03;-1,29647039700171e-02;7,10344288161503e-03
ENSG00000214188;ST7-OT4;1,12439769713533e-03;3,78713029186477e-04;1,53791372290383e-02;2,72161309143979e-03
ENSG00000249234;ENSG00000249234;1,12430672898097e-03;-4,30639571140047e-04;9,65043632359907e-03;3,28129600588532e-04
ENSG00000223770;CACNA2D1-AS1;1,12411066454876e-03;5,36486621028819e-04;8,31557962865503e-03;-7,38401480193873e-05
ENSG00000198887;SMC5;1,12394447122542e-03;-2,47491436753435e-03;1,09950336550626e-02;1,02198178809814e-03
ENSG00000101890;GUCY2F;1,12349727078475e-03;6,28036535895465e-04;3,43490210647359e-03;-5,07067234266742e-04
ENSG00000274478;ENSG00000274478;1,12324301013918e-03;-3,74790294409374e-04;8,53812466242491e-04;-6,66501837770578e-04
ENSG00000230852;LINC02857;1,12267736072606e-03;-2,65933632743200e-03;3,31776664021923e-03;1,46595367400202e-03
ENSG00000264520;ENSG00000264520;1,12247439562245e-03;-1,29013239910364e-03;7,57618666968352e-03;2,34920171866849e-03
ENSG00000270874;ENSG00000270874;1,12145705165362e-03;6,60657944554419e-05;1,26897837002359e-02;1,53699937251807e-03
ENSG00000215065;ENSG00000215065;1,12032513792958e-03;-8,24820471070222e-04;-3,89946523665326e-04;-1,28266221206173e-04
ENSG00000221887;HMSD;1,12026438842870e-03;-1,38344104809575e-03;2,93434025585352e-03;-8,93096801612091e-03
ENSG00000270480;SLC66A2P2;1,11982866857797e-03;1,30186698386598e-03;2,97391688201594e-03;-1,36263890126076e-03
ENSG00000005302;MSL3;1,11923421866305e-03;-6,62544927918001e-04;3,05462511901020e-03;-4,57587711618179e-04
ENSG00000171757;LRRC34;1,11849800879042e-03;6,18526407939132e-03;7,01509717388635e-03;-3,74384539253647e-03
ENSG00000201217;ENSG00000201217;1,11775772984844e-03;-7,69360665110880e-04;1,22280667348710e-02;6,44195787852885e-04
ENSG00000270415;DPPA3P3;1,11763078595902e-03;4,60956248482215e-04;1,14071828993437e-03;2,59312077969697e-04
ENSG00000283307;OR5AK4P;1,11745936475841e-03;-2,32053028764750e-04;1,98422664960284e-03;-2,20556715982401e-03
ENSG00000183598;H3C13;1,11740355227276e-03;-1,67496463649934e-03;7,61269440410717e-03;-1,23939247612497e-03
ENSG00000099256;PRTFDC1;1,11586570852225e-03;1,82496485058547e-03;8,47905453856062e-04;-1,02134106037617e-03
ENSG00000232036;LOC100129573;1,11559058226837e-03;-8,83145340716712e-04;5,01515917111866e-03;1,26879433311463e-03
ENSG00000274164;RNA5SP439;1,11516738251791e-03;-2,17224652192305e-03;-1,72919686027057e-04;1,24059041915694e-03
ENSG00000062194;GPBP1;1,11433042330498e-03;3,98787844727182e-05;5,61651155073971e-03;5,31684643515412e-04
ENSG00000223324;RN7SKP273;1,11384008088615e-03;-3,36566408412216e-04;6,42538359233420e-03;6,85356426945447e-04
ENSG00000257264;ENSG00000257264;1,11378462351905e-03;3,81759983519744e-05;8,74401819974908e-04;7,46317323855573e-04
ENSG00000243806;RPL7P18;1,11313328026165e-03;-9,85897683326676e-06;5,05588187423470e-03;-2,00461466146093e-03
ENSG00000100979;PLTP;1,11288742417689e-03;1,47196664567826e-03;-8,76642898961322e-03;-1,30878124156062e-02
ENSG00000286689;ENSG00000286689;1,11153092494005e-03;-5,47787706947583e-03;2,14958520039573e-03;5,69447703108440e-03
ENSG00000135426;TESPA1;1,11115053272542e-03;-1,47996650047081e-02;4,67213544738981e-03;-1,96981836688735e-02
ENSG00000222448;ENSG00000222448;1,11108109374726e-03;-8,86320374255066e-04;5,22476838976631e-03;1,70357123461346e-03
ENSG00000216921;FAM240C;1,11007242933976e-03;-1,05011870454077e-03;4,93655169868977e-03;1,58010351125242e-03
ENSG00000263883;EEF1DP7;1,11006848921118e-03;-5,02558338965485e-04;4,12540450652115e-03;-5,08466616246882e-04
ENSG00000143443;C1orf56;1,10972680585373e-03;3,91989549869076e-03;-4,39924430392832e-03;1,34604693768842e-03
ENSG00000259198;ENSG00000259198;1,10960996488860e-03;-1,41164585632846e-04;1,86474446046729e-03;8,73138048128952e-04
ENSG00000198160;MIER1;1,10957186806455e-03;-4,93659384911507e-03;8,47780787895042e-03;1,08498175267916e-04
ENSG00000169877;AHSP;1,10932656928126e-03;8,07798104161883e-05;9,22040120484665e-04;-3,80177900542977e-03
ENSG00000278532;ENSG00000278532;1,10882273323715e-03;1,30621724459339e-04;9,62150390412606e-04;-1,24738144887869e-03
ENSG00000138029;HADHB;1,10877921634638e-03;-3,86923263332291e-03;-2,19600263379222e-03;1,86244495157297e-03
ENSG00000118181;RPS25;1,10850100680250e-03;2,72087714081675e-03;-7,52540788520642e-04;4,79572689993840e-04
ENSG00000244041;LINC01011;1,10836359352050e-03;-2,23640872716847e-03;2,58411249734813e-03;2,19601922612460e-03
ENSG00000203363;ENSG00000203363;1,10826003088840e-03;-7,98855260285031e-05;1,99442201592011e-03;-4,83722165274495e-04
ENSG00000196470;SIAH1;1,10803685308291e-03;-8,24149541555592e-04;6,86025788001726e-03;2,55194574020919e-03
ENSG00000201448;SNORA63C;1,10794335028283e-03;9,80872841172471e-04;7,14296322030283e-03;4,10699078413767e-05
ENSG00000233030;LOC124904411;1,10773016596142e-03;1,03124489833726e-03;5,29592005325759e-03;-7,81719641778340e-04
ENSG00000119487;MAPKAP1;1,10770258246609e-03;4,46403805273910e-03;-2,30936632606684e-03;-6,63352524609060e-04
ENSG00000102189;EEA1;1,10695971615835e-03;5,20444004108743e-04;1,39161750324702e-02;7,66182230275930e-04
ENSG00000276651;ENSG00000276651;1,10626681856057e-03;-1,10024622870147e-03;4,80421325700940e-03;2,11186766128879e-03
ENSG00000235863;B3GALT4;1,10618913163879e-03;-6,46642792480139e-03;-9,22561137987374e-03;-6,31917972634338e-04
ENSG00000220506;ENSG00000220506;1,10618380470934e-03;-7,55752633475430e-04;1,18639499575211e-02;1,39300286953106e-03
ENSG00000188582;PAQR9;1,10616022784015e-03;-6,12654932694398e-05;3,62919163304125e-03;-1,42587679225030e-03
ENSG00000279373;ENSG00000279373;1,10597858819163e-03;-1,43255648177263e-03;3,91069355691484e-03;1,88203993993570e-03
ENSG00000239524;ENSG00000239524;1,10577949347229e-03;-7,38819518951581e-05;1,18926968074169e-03;7,01237527105919e-04
ENSG00000268996;MAN1B1-DT;1,10570814858284e-03;-2,33296231675129e-03;-6,81055314405167e-03;3,82411599100809e-03
ENSG00000254300;LINC01111;1,10558861578481e-03;2,69171641045398e-04;1,33981233176248e-03;-9,85881702858492e-04
ENSG00000140829;DHX38;1,10533404830947e-03;-1,74894056809455e-03;-4,41727903173005e-03;2,25481776125523e-03
ENSG00000198326;TMEM239;1,10513476325819e-03;-1,37773849364550e-03;2,82181183825733e-03;3,13443645848391e-04
ENSG00000236582;PRPF38AP2;1,10510162410426e-03;1,40727113576552e-03;-9,56135265843607e-04;2,74446346277734e-04
ENSG00000227666;ENSG00000227666;1,10394286207421e-03;-1,67499069310652e-03;4,67856658783578e-03;2,60364520544179e-03
ENSG00000259767;ENSG00000259767;1,10371708012079e-03;-2,07500337601492e-03;9,94700130675328e-03;2,29731499034040e-03
ENSG00000230225;MTND5P14;1,10365805760775e-03;-1,15898420021158e-03;1,05976446415450e-02;9,45700842452707e-04
ENSG00000232710;ENSG00000232710;1,10334866162964e-03;-2,67143414831811e-03;1,94520197316995e-03;3,37008214304084e-03
ENSG00000145626;UGT3A1;1,10290568762252e-03;2,04144683575393e-04;3,40081231737239e-03;-6,49106970956786e-04
ENSG00000257534;ENSG00000257534;1,10269250134325e-03;-1,90695322675363e-03;5,96707898955658e-03;3,78263604454399e-04
ENSG00000286899;ENSG00000286899;1,10160378165926e-03;-1,94130205470437e-03;1,01155892506744e-02;3,10471930907343e-03
ENSG00000279135;ENSG00000279135;1,10157960137820e-03;-7,18576268671089e-06;2,54263009718805e-03;3,03443156256745e-03
ENSG00000272915;ENSG00000272915;1,10134547191443e-03;8,08109832297388e-04;7,12883746292146e-04;1,15119699908664e-04
ENSG00000169856;ONECUT1;1,10119569028247e-03;6,57223645903669e-04;2,25950174375569e-03;-1,49044001930289e-03
ENSG00000186335;SLC36A2;1,10030897989350e-03;-3,66060844465542e-04;3,48180252064224e-03;9,77014304523718e-04
ENSG00000224183;ENSG00000224183;1,10021799019542e-03;3,25008487402968e-04;1,19681600043968e-03;-2,18495281222098e-03
ENSG00000007520;TSR3;1,10013572873592e-03;1,77943815931798e-03;-1,51679381005899e-02;1,57490642284262e-03
ENSG00000256004;ENSG00000256004;1,09925485150488e-03;5,04603920142916e-04;3,94077495602194e-04;7,54236876709512e-04
ENSG00000265115;ENSG00000265115;1,09891088822658e-03;2,83289074324219e-04;7,87967779792010e-04;-3,77394043138617e-04
ENSG00000130764;LRRC47;1,09833540394618e-03;1,51264131845167e-03;-6,34517006068163e-03;3,34722854318686e-03
ENSG00000276538;ENSG00000276538;1,09816450334973e-03;7,46281126095106e-04;1,39442492078602e-03;-6,69516101289691e-04
ENSG00000256379;ENSG00000256379;1,09790229739534e-03;-1,48619320106252e-06;5,40374517721121e-04;-2,92112725141252e-03
ENSG00000224114;RPS14P1;1,09759785638510e-03;-1,58642036050595e-03;-8,08336712007087e-03;2,99944624444764e-03
ENSG00000231636;AGBL5-AS1;1,09739532348115e-03;3,17266207005155e-04;4,82170013193767e-04;1,38951068619415e-03
ENSG00000203908;KHDC3L;1,09691423027868e-03;-7,16908920693123e-06;5,30156790191922e-05;7,54014683505771e-05
ENSG00000104894;CD37;1,09674981168620e-03;-1,31887308490625e-02;-1,32647932302923e-03;-2,42523584051248e-02
ENSG00000254419;ENSG00000254419;1,09672054282522e-03;-6,85933627189132e-03;2,19786266615169e-03;9,62738968672391e-03
ENSG00000226186;ENSG00000226186;1,09655865781278e-03;7,02471730102095e-05;3,90406515038759e-03;-9,63450953140816e-04
ENSG00000242068;ENSG00000242068;1,09597105114954e-03;-9,72587640037675e-06;-1,65713845562841e-04;-2,97272945518533e-03
ENSG00000237353;PATE4;1,09556311224208e-03;1,79187014529821e-04;6,32191957402770e-03;3,16909658784205e-04
ENSG00000262833;LOC101928855;1,09547259203614e-03;-1,08342389743682e-03;8,78420714712941e-03;2,23506370798614e-03
ENSG00000215301;DDX3X;1,09513095893383e-03;8,77582098319346e-05;6,74034072955524e-03;4,32181138253364e-04
ENSG00000250569;NTAN1P2;1,09467032726740e-03;-1,47628011600023e-03;5,81283251667434e-03;3,14863165286509e-04
ENSG00000102786;INTS6;1,09462330513345e-03;2,69708354210440e-03;1,10055411330281e-02;1,10005772082143e-03
ENSG00000273455;ENSG00000273455;1,09458136493802e-03;-3,46466148364843e-05;5,06946258439532e-03;1,03538706106020e-03
ENSG00000213020;ZNF611;1,09425761246928e-03;5,43760021233366e-04;1,02672178863756e-02;-8,39564000799822e-04
ENSG00000267741;ENSG00000267741;1,09384725793852e-03;-1,60280918113484e-03;6,74961345153293e-03;3,71541143032016e-03
ENSG00000263338;ENSG00000263338;1,09353557818797e-03;-3,48402892408753e-03;4,71274702532519e-03;2,55851377736214e-03
ENSG00000270052;ENSG00000270052;1,09351736179625e-03;5,87097547497659e-04;8,82936323251412e-04;4,65680220510818e-05
ENSG00000250848;ENSG00000250848;1,09350013464995e-03;-1,74349503287473e-03;1,35085749873876e-02;2,42552739241506e-03
ENSG00000159792;PSKH1;1,09269075718408e-03;-2,32482172523569e-03;-8,39887063006772e-03;2,82807927366542e-03
ENSG00000287193;ENSG00000287193;1,09250436600523e-03;-9,13695193170493e-04;3,16879057384862e-03;2,50095384370552e-04
ENSG00000274929;ENSG00000274929;1,09248192364918e-03;1,33967628972578e-04;8,82988742588951e-04;3,12561198869008e-03
ENSG00000107959;PITRM1;1,09233409661575e-03;1,85913893407354e-03;-6,62207468340220e-04;2,24227682879717e-03
ENSG00000253213;ENSG00000253213;1,09207083282380e-03;3,53410916013473e-04;4,96101532572115e-03;8,62948601235483e-04
ENSG00000255478;ENSG00000255478;1,09198536492978e-03;-5,88532214631446e-03;3,73610386566608e-05;4,23393071834047e-03
ENSG00000287274;ENSG00000287274;1,09193823992057e-03;4,69094802081153e-04;1,20031665288268e-02;1,16128568271715e-03
ENSG00000279623;ENSG00000279623;1,09181877391714e-03;-3,72439694924756e-04;9,41961356618580e-03;1,65068575203676e-03
ENSG00000244464;ENSG00000244464;1,09093513221940e-03;6,49214311034264e-04;5,45897158179280e-03;-6,87723867063274e-05
ENSG00000101327;PDYN;1,09073372956443e-03;-5,79791056633513e-04;2,85521151988423e-03;-1,10890996171526e-03
ENSG00000197859;ADAMTSL2;1,09056247089297e-03;2,51195897730440e-03;-5,55469326613318e-03;-5,47756376582840e-03
ENSG00000279985;ENSG00000279985;1,09048658319492e-03;-8,28029588265471e-04;1,35136611038893e-02;2,03525180422147e-03
ENSG00000257272;ENSG00000257272;1,08959583866094e-03;5,95146802785878e-04;4,25884156253474e-03;8,86124395046229e-04
ENSG00000179593;ALOX15B;1,08917477107399e-03;-1,57808730917510e-02;-4,87569001226709e-04;-2,22716213381534e-03
ENSG00000230769;ENSG00000230769;1,08887738590238e-03;-6,55758532152312e-04;7,59129579724978e-03;1,92783915106479e-03
ENSG00000287970;ENSG00000287970;1,08870066009632e-03;-6,21080446020062e-04;3,34697671214611e-03;3,49654596631092e-04
ENSG00000179240;GVQW3;1,08796546971712e-03;-3,01889972306519e-03;7,70222725990398e-03;8,20513729126573e-03
ENSG00000179454;KLHL28;1,08780494645290e-03;-1,52795250795730e-03;1,16345340461664e-02;-2,13309561277516e-03
ENSG00000274833;ENSG00000274833;1,08742462447747e-03;3,79198368001266e-04;6,60489481562191e-04;4,57927045695606e-05
ENSG00000230444;ENSG00000230444;1,08730026863454e-03;3,45520238196538e-04;3,37851808291503e-04;-2,51201253712957e-04
ENSG00000270951;ENSG00000270951;1,08703048933795e-03;-2,50699512497533e-03;9,43951982751716e-04;3,53266039141649e-03
ENSG00000054282;SDCCAG8;1,08684608594160e-03;9,93161929608240e-04;5,34909491910499e-03;-8,39218771953457e-04
ENSG00000225639;ENSG00000225639;1,08679859941596e-03;-6,63247224300664e-04;1,74503919674784e-03;-1,74397635557494e-05
ENSG00000264673;ENSG00000264673;1,08648607073989e-03;2,32859258728867e-05;1,75976774322777e-03;-2,22320077443724e-04
ENSG00000261706;LINC00165;1,08614346853543e-03;-1,46327453394907e-04;-5,24794358445825e-04;-2,08521192390797e-03
ENSG00000108395;TRIM37;1,08613376429641e-03;4,46072642082651e-03;3,87411492174546e-03;-8,50339856074682e-04
ENSG00000254141;ENSG00000254141;1,08609653085832e-03;1,87858456745794e-04;8,53094618523753e-03;-9,82484607791779e-04
ENSG00000253932;ENSG00000253932;1,08580323305294e-03;1,84388114242331e-04;8,21748251576547e-03;-5,58474246488060e-04
ENSG00000182759;MAFA;1,08563694603855e-03;-4,20178389277844e-03;-1,56722778398708e-03;-8,91221516570816e-04
ENSG00000270035;ENSG00000270035;1,08555941099207e-03;1,85727297163378e-03;8,12468079565366e-04;2,20939949652475e-03
ENSG00000233198;RNF224;1,08510700512294e-03;-1,52571247924480e-03;-8,17535188492903e-04;3,86098264310638e-03
ENSG00000279554;ENSG00000279554;1,08506298194667e-03;-1,50287388777618e-03;4,44058529430964e-03;-6,11313218080203e-04
ENSG00000186628;FSD2;1,08485484741571e-03;-1,20044067438692e-03;8,31610753804848e-03;1,46610255686955e-03
ENSG00000266553;RN7SL356P;1,08445875536093e-03;5,60582366063879e-04;4,26989482120249e-07;-2,33771254159552e-04
ENSG00000168286;THAP11;1,08384018156926e-03;2,21564408501156e-03;-9,36436234463017e-03;2,36025038903974e-04
ENSG00000226107;RPL36AP54;1,08368127765778e-03;6,56894208834309e-04;6,09002595331737e-03;6,61097059681761e-04
ENSG00000122741;DCAF10;1,08359706309205e-03;2,93168200275864e-03;5,11283110104221e-03;1,78114185073077e-03
ENSG00000255231;ENSG00000255231;1,08350875857170e-03;-6,09905142948935e-04;2,63486864298478e-03;1,07504983919687e-03
ENSG00000110244;APOA4;1,08316443673505e-03;-2,58808730888122e-03;-1,09914176793622e-03;1,29541698231550e-03
ENSG00000177879;AP3S1;1,08297949622318e-03;2,15075718307704e-03;4,37731421325395e-03;-1,55163275175896e-03
ENSG00000005469;CROT;1,08205265453080e-03;-8,50058702917546e-03;1,09854674805177e-03;5,86365603550298e-03
ENSG00000158773;USF1;1,08195007242676e-03;-3,99327367412414e-03;-6,47624056776436e-03;3,13413512949632e-04
ENSG00000276809;ENSG00000276809;1,08193353722177e-03;-5,22516733710338e-04;1,44984634841835e-02;-9,74048470234739e-04
ENSG00000260385;ENSG00000260385;1,08183077755831e-03;6,88029949227283e-04;1,94622637987451e-03;-2,94185772391259e-04
ENSG00000147003;CLTRN;1,08143011107432e-03;3,56893497279777e-04;2,39364945223573e-03;3,06536807375128e-03
ENSG00000174417;TRHR;1,08117217610689e-03;-1,14734273323505e-04;6,54039173765889e-03;-9,51828531421480e-04
ENSG00000278873;PRO1804;1,08097200392710e-03;-3,30957240561468e-03;5,74428942205104e-03;2,94799881243028e-03
ENSG00000122912;SLC25A16;1,08066116184302e-03;-3,06376516841663e-03;3,52107059822001e-03;5,31133988325282e-03
ENSG00000257456;ENSG00000257456;1,08001191151253e-03;2,79695915041026e-04;2,99908524854776e-03;-1,51298345526054e-03
ENSG00000279358;ENSG00000279358;1,07909360013412e-03;5,07801554798058e-04;3,65339970641352e-03;8,69149507564986e-05
ENSG00000273901;ENSG00000273901;1,07864163123293e-03;-1,09644376795862e-03;3,62866118251506e-03;2,54823987403070e-03
ENSG00000258273;ENSG00000258273;1,07846982163846e-03;-9,60484696502268e-04;-5,04410446491977e-05;5,24360789767667e-04
ENSG00000237154;ENSG00000237154;1,07611058337640e-03;5,62266605089117e-04;2,78638681512693e-03;-3,66815850612040e-04
ENSG00000206685;RNU6-1189P;1,07586118228439e-03;4,74915605650590e-04;1,75157224213173e-03;-5,02420892043067e-07
ENSG00000167778;SPRYD3;1,07580799111396e-03;3,62457158978372e-03;-7,04865340312775e-03;-3,96183320806567e-03
ENSG00000269938;ENSG00000269938;1,07558287244382e-03;-2,80822661927845e-03;1,21816326215720e-02;5,00303119246406e-03
ENSG00000281912;LINC01144;1,07556741077335e-03;-4,50098899067731e-03;-3,15150772278769e-03;5,84556477806938e-03
